UserScreenName,UserName,Timestamp,Text,Emojis,Comments,Likes,Retweets,Image link,Tweet URL
RSF España,@RSF_ES,2021-01-13T11:14:58.000Z,"HOY la sección #Artículo19 de 
@RSF_ES
 vuelve a 
@EfectoDopplerR3
@LuzMelyReyes
, directora y cofundadora de 
@EfectoCocuyo
 habla con Pilar Bernal @Desdemitele de lo que significa ser periodista en Venezuela, con mínimos márgenes para la prensa libre 

> En 
@radio3_rne
, a las 21 hEspacio de RSF en Efecto Doppler (Radio 3)
rsf-es.org",,,5,7,['https://pbs.twimg.com/ad_img/1300433279947022336/_HZHG2g6?format=png&name=small'],https://twitter.com/RSF_ES/status/1349313987037569024
R.E.A.L Human Rights,@realhumanrights,2021-01-13T01:17:33.000Z,"#México -Censura #Tecnológica y #LibertadDeExpresión- Presidente Mexicano Andrés Manuel López Obrador: ""No me gusta que nadie sea censurado...Este es un tema del gobierno,esto no es un problema para las empresas privadas"". Libertad de Expresión #Articulo19 https://abcnews.go.com/International/wireStory/mexico-leader-condemns-twitter-facebook-blocking-trump-75123130…",,,,,['https://pbs.twimg.com/media/ErkxDDAXUAMqZsE?format=jpg&name=small'],https://twitter.com/realhumanrights/status/1349163643896782849
El Sur periódico de Guerrero,@elsurdeguerrero,2021-01-09T16:00:44.000Z,"Eliminar al #Inai serviría al gobierno para mantener opacidad y el control de la información: #Artículo19

Ante las declaraciones de #AMLO, el Inai recordó que es uno de los “principales contrapesos del poder público”Eliminar al Inai serviría al gobierno para mantener opacidad y el control de la información:...
  El Sur / Ciudad de México, 9 de enero de 2021. El organismo garante del acceso a la información pública, el Instituto Nacional de Transparencia, Acceso a la Información y Protección de Datos...
suracapulco.mx",,,,3,[],https://twitter.com/elsurdeguerrero/status/1347936350377545730
Lidia Ucher,@lidiaucher,2021-01-02T00:09:19.000Z,"#Artículo19: #México, récord de periodistas asesinados https://rtve.es/a/5730643/ via 
@rtve
 @RSF_ES
 @article19org
 @article19mexEfecto Doppler - Artículo 19: México, récord de periodistas asesinados - 2/12/2020
Efecto Doppler - Artículo 19: México, récord de periodistas asesinados - 2/12/2020. Efecto Doppler online, completo y gratis en RTVE.es A la Carta. Todos los programas de Efecto Doppler online en...
rtve.es",🌻,,1,,['https://pbs.twimg.com/card_img/1375543803034136589/vC4cSqpo?format=jpg&name=small'],https://twitter.com/lidiaucher/status/1345160205080944640
OACNUDH Honduras,@OACNUDHHN,2020-12-31T19:37:16.000Z,"#Artículo19 #DeclaraciónUniversal #DDHH
 Todo individuo tiene derecho a la libertad de opinión y de expresión....
Más información: https://bit.ly/3rLr5Jc",👇,,2,5,['https://pbs.twimg.com/media/EqlwEXlXIAIbCmt?format=png&name=small'],https://twitter.com/OACNUDHHN/status/1344729355189157889
FronteraInformativa,@FronteraInform1,2020-12-22T00:47:26.000Z,"#Nacional 
#Artículo19 registra 406 ataques a #periodistas al primer semestre de 2020; es un 45% más que en 2019A19 registra 406 ataques a periodistas al primer semestre de 2020; es un 45% más que en 2019
México, 21 dic (EFE).- Las violencia contra los periodistas en México ha continuado este año sin freno con seis asesinatos y más 600 agresiones con lo que el 2020 se situará como el año más violento...
fronterainformativa.com.mx",,,,,[],https://twitter.com/FronteraInform1/status/1341183529972097026
Mike Zascandil,@MikeEnElDivan,2020-12-22T00:47:08.000Z,"#Nacional 
#Artículo19 registra 406 ataques a #periodistas al primer semestre de 2020; es un 45% más que en 2019A19 registra 406 ataques a periodistas al primer semestre de 2020; es un 45% más que en 2019
México, 21 dic (EFE).- Las violencia contra los periodistas en México ha continuado este año sin freno con seis asesinatos y más 600 agresiones con lo que el 2020 se situará como el año más violento...
fronterainformativa.com.mx",,,,,[],https://twitter.com/MikeEnElDivan/status/1341183455049240577
Punto Crítico,@PuntoCrtico5,2020-12-17T00:41:52.000Z,"Uno de los 'bots' de #Sanjuana, directora de 
@Notimex
, se confiesa en redes sociales.
@aristeguicnn
 @article19org
 @Signa_Lab
 
#Notimex #Mentimex #bot #Sanjuana #AristeguiNoticias #Artículo19 #SignaLab #iteso #periodismo #investigaciónSe destapa cuenta 'bot' de Sanjuana y Notimex
Una de las cuentas 'bot' de la directora de Notimex, Sanjuana Martínez, se descubrió y publicó las irregularidades e impunidad con la que opera el organismo.
puntocritico.mx",,,,,['https://pbs.twimg.com/card_img/1377257540082368514/mZHVwh5K?format=jpg&name=small'],https://twitter.com/PuntoCrtico5/status/1339370188974813184
El Mundo De Tehuacán,@MundoTehuacan,2020-12-05T15:08:49.000Z, #Entérate #País La organización #Artículo19 dio a conocer que fueron liberadas nuevas órdenes de aprehensión contra #KamelNacif y #MarioMarín por el presunto delito de tortura en agravio de la periodista #LydiaCacho. https://bit.ly/3lKDcCj,⚖ 📄,,,,['https://pbs.twimg.com/media/Eoe5YxsWMAUG3jp?format=jpg&name=small'],https://twitter.com/MundoTehuacan/status/1335239712336965632
María Verza,@verzamex,2020-12-05T02:09:21.000Z,"En este #Artículo19 hablo con 
@PilarBernalNews
 sobre hacer periodismo en #México arropada por compañeros que quiero y respeto mucho 
@eledesmaa
 @MonicaGIslas
 @anajarnajar
 @eliabaltazar
 @Ismael_riodoce
 Alfredo Peña En 
@EfectoDopplerR3
 
@radio3_rneEfecto Doppler - Artículo 19: México, récord de periodistas asesinados - 2/12/2020
Efecto Doppler - Artículo 19: México, récord de periodistas asesinados - 2/12/2020. Efecto Doppler online, completo y gratis en RTVE.es A la Carta. Todos los programas de Efecto Doppler online en...
rtve.es",,2,6,14,['https://pbs.twimg.com/card_img/1375543803034136589/vC4cSqpo?format=jpg&name=small'],https://twitter.com/verzamex/status/1335043554192797696
Pilar Bernal,@PilarBernalNews,2020-12-03T20:36:23.000Z,"México es un país difícil y peligroso para el periodismo 
. En  #Artículo19 hemos hablado con 
@verzamex
 corresponsal de 
@AP
 Su voz y la de otros periodistas nos ayuda a entender ese doloroso escenario 
https://rtve.es/m/alacarta/audios/efecto-doppler/efecto-doppler-rsf-articulo-19-mexico-record-periodistas-asesinados/5730643/?media=rNe… en 
@EfectoDopplerR3
 @radio3_rneEfecto Doppler - Artículo 19: México, récord de periodistas asesinados - 2/12/2020
Efecto Doppler - Artículo 19: México, récord de periodistas asesinados - 2/12/2020
rtve.es",▶ 📰 🗞 📸,,7,8,['https://pbs.twimg.com/card_img/1375543803034136589/vC4cSqpo?format=jpg&name=240x240'],https://twitter.com/PilarBernalNews/status/1334597369091022850
Ebbaba Hameida ابابة,@Ebbaba_H,2020-12-03T16:44:37.000Z,"México es el país más mortal del mundo para los periodistas. En este #Artículo19 
@PilarBernalNews
 relata los peligros, las dificultades y la impunidad que sufre la prensa. Lo hace con 
@verzamex
, corresponsal de 
@AP
. https://rtve.es/m/alacarta/audios/efecto-doppler/efecto-doppler-rsf-articulo-19-mexico-record-periodistas-asesinados/5730643/?media=rNe… en 
@EfectoDopplerR3
 @radio3_rneEfecto Doppler - Artículo 19: México, récord de periodistas asesinados - 2/12/2020
Efecto Doppler - Artículo 19: México, récord de periodistas asesinados - 2/12/2020
rtve.es",,,2,8,['https://pbs.twimg.com/card_img/1375543803034136589/vC4cSqpo?format=jpg&name=240x240'],https://twitter.com/Ebbaba_H/status/1334539045490266117
RSF España,@RSF_ES,2020-12-02T13:00:02.000Z,"#Artículo19, la sección de 
@RSF_ES
 en 
@EfectoDopplerR3
En MÉXICO, los periodistas locales están en la mira de criminales y corruptos

No hay salida para ellos, ni justicia cuando los asesinan

>> ESTA NOCHE, 21h, en 
@radio3_rne
, con @Desdemitele y 
@verzamex
, corresponsal de APEspacio de RSF en Efecto Doppler (Radio 3)
rsf-es.org",,,1,2,['https://pbs.twimg.com/ad_img/1300433279947022336/_HZHG2g6?format=png&name=small'],https://twitter.com/RSF_ES/status/1334120136777883649
RSF España,@RSF_ES,2020-12-02T11:30:00.000Z,"MÉXICO registra más asesinatos de periodistas en 2020 que ningún otro país
@verzamex
, corresponsal de AP, explica a @Desdemitele cómo se ejerce el periodismo en un entorno tan violento

ESTA NOCHE, a las 9h, en #Artículo19, la sección de 
@RSF_ES
 en 
@EfectoDopplerR3
 - 
@radio3_rneEspacio de RSF en Efecto Doppler (Radio 3)
rsf-es.org",,1,20,21,['https://pbs.twimg.com/ad_img/1300433279947022336/_HZHG2g6?format=png&name=small'],https://twitter.com/RSF_ES/status/1334097482100445184
RSF España,@RSF_ES,2020-12-02T10:06:02.000Z,"HOY hay #Artículo19, la sección de 
@RSF_ES
 en 
@EfectoDopplerR3
 // 21h, 
@radio3_rne
¿Cómo vive un periodista en el país más letal para la profesión? 

Informar en MÉXICO, con Pilar Bernal @Desdemitele y María Verza 
@verzamex
, corresponsal española de Associated Press en el paísEspacio de RSF en Efecto Doppler (Radio 3)
rsf-es.org",,,4,6,['https://pbs.twimg.com/ad_img/1300433279947022336/_HZHG2g6?format=png&name=small'],https://twitter.com/RSF_ES/status/1334076349355536389
adn40,@adn40,2020-11-06T12:18:03.000Z,"En #BajaCalifornia, un comando secuestró a la abogada Sandra Esquer Montoya, quien colaboró con la organización civil #Artículo19 por cinco años.

#NoticiasParaDespertar con 
@maraduron10
 | https://adn40.mxThe media could not be played.
Reload",,1,4,20,['https://pbs.twimg.com/media/EmI8P0VXEAEXOV7.jpg'],https://twitter.com/adn40/status/1324687487139282945
Periódico SUPREMO*,@Diario_Supremo,2020-11-05T17:31:03.000Z,"#BC. | Secuestran a Sandra Esquer Montoya, abogada defensora de la organización #Artículo19 de #Tijuana, la mañana del miércoles en su casa de #Rosarito, #BajaCalifornia

#CIDH #México #4T #Morena #CDMX #Edomex #Puebla #EUThe following media includes potentially sensitive content. Change settings
View",,,2,1,[],https://twitter.com/Diario_Supremo/status/1324403868533428225
adn40,@adn40,2020-10-30T14:38:22.000Z,"La organización #Artículo19 reporta 135 asesinatos de periodistas en #México desde el año 2000.

#EsDeMañana con 
@monicagarzag
 | https://live.adn40.mx",,,2,5,['https://pbs.twimg.com/media/EllZO-QWkAcaToy.jpg'],https://twitter.com/adn40/status/1322186083946418176
RSF España,@RSF_ES,2020-10-28T19:30:00.000Z,"ESTA NOCHE, hay #Artículo19, la sección de 
@RSF_ES
 en 
@EfectoDopplerR3
Pilar Bernal @Desdemitele charla con el influyente periodista de Univisión 
@jorgeramosnews
, testigo directo de la ira contra de prensa de Donald Trump

Pon 
@radio3_rne
 a las 21 horas! https://bit.ly/2EG52A8Espacio de RSF en Efecto Doppler (Radio 3)
rsf-es.org",,,,6,['https://pbs.twimg.com/ad_img/1321400613977149441/MQssd2C4?format=jpg&name=small'],https://twitter.com/RSF_ES/status/1321534700607787010
RSF España,@RSF_ES,2020-10-28T16:00:00.000Z,"Frente a las fake news, la desinformación y los embistes del poder, el periodismo es esencial hoy en EEUU. El periodista 
@jorgeramosnews
 ofrece a @Desdemitele un testimonio único de esa lucha en primera línea 

Hoy, 21h / #Artículo19 de 
@RSF_ES
, en 
@EfectoDopplerR3
 - 
@radio3_rneEspacio de RSF en Efecto Doppler (Radio 3)
rsf-es.org",,,,,['https://pbs.twimg.com/ad_img/1321400613977149441/MQssd2C4?format=jpg&name=small'],https://twitter.com/RSF_ES/status/1321481853908508675
RSF España,@RSF_ES,2020-10-28T13:00:02.000Z,"Sus preguntas irritaron a Trump, Maduro o Fidel Castro. Pilar Bernal @Desdemitele habla con el periodista hispano más influyente de Estados Unidos, JORGE RAMOS 
@jorgeramosnews
, en #Artículo19, la sección de 
@RSF_ES
 en 
@EfectoDopplerR3
 

ESTA NOCHE, a las 21 h en 
@radio3_rneEspacio de RSF en Efecto Doppler (Radio 3)
rsf-es.org",,,9,14,['https://pbs.twimg.com/ad_img/1321400613977149441/MQssd2C4?format=jpg&name=small'],https://twitter.com/RSF_ES/status/1321436561477611520
RSF España,@RSF_ES,2020-10-28T11:30:00.000Z,"Frente a las fake news, la desinformación y los embistes del poder, el periodismo es esencial hoy en EEUU. El periodista 
@jorgeramosnews
 ofrece a @Desdemitele un testimonio único de esa lucha en primera línea 

Hoy, 21h / #Artículo19 de 
@RSF_ES
, en 
@EfectoDopplerR3
 - 
@radio3_rneEspacio de RSF en Efecto Doppler (Radio 3)
rsf-es.org",,,1,7,['https://pbs.twimg.com/ad_img/1321400613977149441/MQssd2C4?format=jpg&name=small'],https://twitter.com/RSF_ES/status/1321413907953582081
RSF España,@RSF_ES,2020-10-14T11:30:00.000Z,"ESTA NOCHE, #Artículo19 (
@RSF_ES
) en 
@EfectoDopplerR3
François Musseau comparte su mirada de corresponsal con 
@alfarmada
Del cerco de Sarajevo hasta Malasaña y el escenario de Diario Vivo. Desde Le Figaro hasta su casa hoy, Libération, o revista XXI. 

21h, en 
@radio3_rneEspacio de RSF en Efecto Doppler (Radio 3)
rsf-es.org",,,3,4,['https://pbs.twimg.com/ad_img/1300433279947022336/_HZHG2g6?format=png&name=small'],https://twitter.com/RSF_ES/status/1316340475498913792
RSF España,@RSF_ES,2020-10-14T09:40:09.000Z,"HOY, #Artículo19 de 
@RSF_ES
 vuelve a 
@EfectoDopplerR3
@alfarmada
 habla con François Musseau, corresponsal del diario francés Libération, que vive en España desde hace 20 años. Ambos comparten interesantes vivencias periodísticas.

>> ESTA NOCHE, a las 9, pon 
@radio3_rneEspacio de RSF en Efecto Doppler (Radio 3)
rsf-es.org",,1,9,10,['https://pbs.twimg.com/ad_img/1300433279947022336/_HZHG2g6?format=png&name=small'],https://twitter.com/RSF_ES/status/1316312832766603264
Efecto Doppler,@EfectoDopplerR3,2020-10-07T17:44:48.000Z,"#Artículo19 nos lleva a México, uno de los países más oscuros para el periodismo, según la clasificación mundial de 
@RSF_ES
. 
@EdithRCachera
  homenajea a los reporteros locales asesinados por ser molestos y vulnerables. A partir de las 21:00 h 
@radio3_rne",,,5,9,['https://pbs.twimg.com/media/EjvnR1kXgAE7hY1?format=jpg&name=small'],https://twitter.com/EfectoDopplerR3/status/1313898081822400514
Alf_Vader #GobiernoDimision,,2020-10-02T17:00:12.000Z,Me acojo al #Artículo19 de la #constitución española,📢 😷 💚,,,,['https://pbs.twimg.com/media/EjVs8NlXYAEXGWc?format=png&name=small'],https://twitter.com/MORDEMOX/status/1312074916867571712
Pilar Bernal,@PilarBernalNews,2020-09-30T21:27:14.000Z,"El periodista más sabio de Líbano 
@TomasAlcoverro
 dice que se resiste a escribir la elegía de Beirut. Esta noche a las 21h en 
@EfectoDopplerR3
 nos los cuenta en un reportaje para #Artículo19 de 
@RSF_ES
 en el que nos relata cómo ser periodista en esa explosiva zona del planeta.",,,2,9,['https://pbs.twimg.com/media/EjJf3eVWsAAJ67c?format=png&name=small'],https://twitter.com/PilarBernalNews/status/1311417346289029124
Ríodoce,@Riodoce_mx,2020-09-30T19:08:00.000Z,"El Comité para la Protección de los Periodistas (CPJ por sus siglas en inglés), Comunicación e Información de la Mujer A.C  #AdrianaEsquivel #Artículo19 #Chihuahua #cpj #periodista https://bit.ly/3iebw7b",,,3,1,['https://pbs.twimg.com/media/EjL3QefXkAAdliU?format=jpg&name=small'],https://twitter.com/Riodoce_mx/status/1311382305714376704
RSF España,@RSF_ES,2020-09-22T18:00:01.000Z,"Este MIÉRCOLES, a las 9 de la noche, pon 
@radio3_rne
@GenaroAndoain
 nos acerca al reportero australiano Wilfred Burchett, que vio y contó los peligros del nazismo, el horror de la bomba atómica en Hiroshima o la guerra de Vietnam

#Artículo19 de 
@RSF_ES
, en 
@EfectoDopplerR3Espacio de RSF en Efecto Doppler (Radio 3)
rsf-es.org",,,5,6,['https://pbs.twimg.com/ad_img/1300433279947022336/_HZHG2g6?format=png&name=small'],https://twitter.com/RSF_ES/status/1308466093158068224
RSF España,@RSF_ES,2020-09-22T12:00:01.000Z,"¿Qué parte de la verdad nos llega cuando el mundo está en guerra?

La desinformación es tan vieja como como el conflicto

Nos lo cuenta Alfonso Bauluz 
@GenaroAndoain
 este miércoles (21h), en #Artículo19, la sección de 
@RSF_ES
 @EfectoDopplerR3
, en 
@radio3_rneEspacio de RSF en Efecto Doppler (Radio 3)
rsf-es.org",,,14,12,['https://pbs.twimg.com/ad_img/1300433279947022336/_HZHG2g6?format=png&name=small'],https://twitter.com/RSF_ES/status/1308375497898889216
RSF España,@RSF_ES,2020-09-22T08:30:14.000Z,"#Artículo19 de 
@RSF_ES
 vuelve a 
@EfectoDopplerR3
Alfonso Bauluz 
@GenaroAndoain
 tiene muchos libros que contar. 

Esta semana, nos acerca al reportero Wilfred Burchett, un testigo clave para entender el turbulento Siglo XX

¡Nos vemos en 
@radio3_rne
, este miércoles, a las 21h!Espacio de RSF en Efecto Doppler (Radio 3)
rsf-es.org",,,1,4,['https://pbs.twimg.com/ad_img/1300433279947022336/_HZHG2g6?format=png&name=small'],https://twitter.com/RSF_ES/status/1308322702508335105
Emmanuel DuSaint,@Hilarantemente,2020-09-20T02:58:16.000Z,"Replying to 
@SinEmbargoMXPero ahorita ya todos lo admiran por ser el amigo de Brozo y un gran periodista 
 Además que #Artículo19 lo protege como si NO HUBIERA SIDO del equipo del #PRI para todos estos TEATROS de 
@NTelevisa_com",😅 😅 😅,,,1,[],https://twitter.com/Hilarantemente/status/1307514383409577984
RSF España,@RSF_ES,2020-09-16T15:08:28.000Z,"ESTA NOCHE, A LAS 9, #Artículo19 de 
@RSF_ES
 vuelve a 
@EfectoDopplerR3
@alfarmada
 entrevista a William Lyon, corresponsal en España para UPI, CBS, NBC, Variety, Time-Life. Con arraigo periodístico también aquí: el País, El Sol, máster de ABC.

¡Nos vemos en la radio!Espacio de RSF en Efecto Doppler (Radio 3)
rsf-es.org",,,6,9,['https://pbs.twimg.com/ad_img/1300433279947022336/_HZHG2g6?format=png&name=small'],https://twitter.com/RSF_ES/status/1306248593276362752
El Mundo de Orizaba,@mundo_orizaba,2020-09-16T02:00:10.000Z," #Artículo19 #Periodismo #Ataques De enero a junio de este año, ARTICLE 19 documentó 406 agresiones contra periodistas y medios, es decir se registran más de 2 al día.Registran 2 agresiones a la prensa cada día
De enero a junio de este año, ARTICLE 19 documentó 406 agresiones contra periodistas y medios, es decir se registran más de 2 al día. Esto representa un incremento del 45%
diarioelmundo.com.mx",📝 ✍ 📸 🎥,,,,[],https://twitter.com/mundo_orizaba/status/1306050212696387587
El Cualquiera,@ElCualquiera6,2020-09-16T00:05:17.000Z,"Replying to 
@Cperezcarvallo
 @elparchecurita
 and 
@manurojasfotos#Articulo19 N°10...",,,,,['https://pbs.twimg.com/media/Eh_rcCrXYAAkHMA?format=jpg&name=medium'],https://twitter.com/ElCualquiera6/status/1306021302810152966
RSF España,@RSF_ES,2020-09-08T10:14:00.000Z,"#ChenQiushi contaba la evolución del nuevo virus desde Wuhan
#FangBin difundía vídeos sobre los hospitales desbordados
Los pusieron en “cuarentena”, no se ha vuelto a saber de ellos
@EdithRCachera
 cuenta su historia este miércoles en #Artículo19, en 
@EfectoDopplerR3",📢 📹 🔇 📻,1,7,5,['https://pbs.twimg.com/media/EhYnzPkXcAEIVbB?format=jpg&name=small'],https://twitter.com/RSF_ES/status/1303275385124278272
RSF España,@RSF_ES,2020-09-08T10:03:16.000Z,"La sección #Artículo19 de 
@RSF_ES
 vuelve este miércoles a 
@EfectoDopplerR3
Esta semana, 
@EdithRCachera
 nos trae historias de periodistas perseguidos y desaparecidos en China por narrar la epidemia de coronavirus desde Wuhan

La verdad en cuarentena / 9 sept, 21h, 
@radio3_rneEspacio de RSF en Efecto Doppler (Radio 3)
rsf-es.org",,1,11,12,['https://pbs.twimg.com/ad_img/1300433279947022336/_HZHG2g6?format=png&name=small'],https://twitter.com/RSF_ES/status/1303272684827140096
Kittyshiwa,@Kittyshiwa,2020-09-04T20:09:49.000Z,"Sentencia contra periodista de BC ‘es un retroceso contra la libertad de expresión’: Artículo19 #artículo19 #contra #expresión #libertad #periodista #retroceso #sentencia
https://kittyshiwa.com/?p=6673&feed_id=2474…",,,,,[],https://twitter.com/Kittyshiwa/status/1301975777379069955
Alfonso Bauluz,@GenaroAndoain,2020-09-02T21:13:03.000Z,"Hoy os recomiendo 
@EfectoDopplerR3
 programa de Radio 3 en el que 
@RSF_ES
 tiene su sección #Articulo19 Que 
@alfarmada
 ha presentado.  No puedo sino dedicárselo a Cristobal García mi amigo y compañero fotógrafo de EFE Tenerife https://rtve.es/a/5655674/ vía 
@rtveEfecto Doppler - Desde el infierno - 02/09/20
Comenzamos el programa con la visita de Germán Huici, que nos presenta su ensayo ""Desde el infierno"", donde contempla el momento actual desde la filosofía.
rtve.es",,1,8,26,['https://pbs.twimg.com/card_img/1377083530631610368/GPwwImGp?format=jpg&name=small'],https://twitter.com/GenaroAndoain/status/1301266916284280834
RSF España,@RSF_ES,2020-09-02T18:04:00.000Z,"ENCIENDE LA RADIO: está a punto de empezar 
@EfectoDopplerR3
 en 
@radio3_rne
 y se emite #Artículo19, la sección de 
@RSF_ES
 sobre #LibertadDePrensa... ¿Preparado, 
@alfarmada
?Espacio de RSF en Efecto Doppler (Radio 3)
rsf-es.org",,,2,1,['https://pbs.twimg.com/ad_img/1300433279947022336/_HZHG2g6?format=png&name=small'],https://twitter.com/RSF_ES/status/1301219337861292034
RSF España,@RSF_ES,2020-09-02T18:00:01.000Z,"Estrenamos el espacio #Artículo19 en apenas una hora, en el programa 
@EfectoDopplerR3
. A las 21h tienes una cita con 
@RSF_ES
 en 
@radio3_rne
.Espacio de RSF en Efecto Doppler (Radio 3)
rsf-es.org",,,2,2,['https://pbs.twimg.com/ad_img/1301210647661813761/YRZC05dx?format=jpg&name=small'],https://twitter.com/RSF_ES/status/1301218334881570817
RSF España,@RSF_ES,2020-09-02T17:37:23.000Z,"#Artículo19: 
@RSF_ES
 en la radio, hablando de #LibertadDePrensa y de contar #historias que importan.

Vente a 
@EfectoDopplerR3
, en 
@radio3_rne
, esta noche, a las 21 horas. Estreno de nuestro espacio, con 
@alfarmada
.Espacio de RSF en Efecto Doppler (Radio 3)
rsf-es.org",,,10,11,['https://pbs.twimg.com/ad_img/1301208014670696450/yRbPr6-6?format=jpg&name=small'],https://twitter.com/RSF_ES/status/1301212639448772608
El Sur periódico de Guerrero,@elsurdeguerrero,2020-08-04T16:39:35.000Z,"Condena #Artículo19 el asesinato del periodista de #Iguala Pablo Morrugarres 

Demanda a la Fiscalía esclarecerlo y no descartar a priori que el móvil tiene que ver con su actividad profesional
#Guerrero 
https://suracapulco.mx/impreso/1/condena-articulo-19-el-asesinato-del-periodista-de-iguala-pablo-morrugarres/…",,,,,['https://pbs.twimg.com/media/EelyqQwWoA0ii_G?format=png&name=small'],https://twitter.com/elsurdeguerrero/status/1290688844652781571
AGNVeracruz,@AGNVeracruz,2020-07-31T21:18:51.000Z,"#Articulo19 #MultihomicidioenlacoloniaNarvarte #Cincoaños 
#Veracruz #México #AGNVeracruz   

http://agnveracruz.com/index.php/menu-rss/item/62298-articulo-19-realiza-homenaje-a-cinco-a%C3%B1os-del-multihomicidio-en-la-colonia-narvarte…",,,,,['https://pbs.twimg.com/media/EeSMILnUMAAOdow?format=jpg&name=small'],https://twitter.com/AGNVeracruz/status/1289309576030904320
Mike Zascandil,@MikeEnElDivan,2020-07-23T22:36:12.000Z,"#Nacional #DDHH #RRSS #Artículo19 Desprestigian por redes sociales a #FridaGuerrera, periodista y defensora de derechos humanos 
https://fronterainformativa.com.mx/contenido/5694/desprestigian-por-redes-sociales-a-frida-guerrera-periodista-y-defensora-de-derechos-humanos#.XxoQmHm5sgs.twitter… 
#FronteraInformativaDesprestigian por redes sociales a Frida Guerrera, periodista y defensora de derechos humanos
Ciudad de México, 22 de julio de 2020.- El día 20 de julio de 2020, a través de redes sociales se inició una campaña de desprestigio contra la periodista freelance Verónica Villalvazo, mejor conocida...
fronterainformativa.com.mx",,,,,[],https://twitter.com/MikeEnElDivan/status/1286429938447454208
MissDerechos,@RoseFem1,2020-07-21T19:18:34.000Z,"#EdoMex >

Moisés Rosas Rodríguez, #periodista de 'El Heraldo de México' fue agredido por fuerzas de seguridad de #Ecatepec 

cc 
@CNDH
 @RosarioPiedraIb
 @RELE_CIDH
 #Artículo19 
#libertaddeexpresión 
#medios 
#PeriodistasLa Jornada Maya
@LaJornadaMaya
 · Jul 18, 2020
Moisés Rosas Rodríguez, periodista de 'El Heraldo de México' fue agredido por fuerzas de seguridad de #Ecatepec cuando grababa la detención de unas personas. 

#Nacional | #Seguridad | #Periodismo 

https://lajornadamaya.mx/nacional/24611/policias-de-ecatepec-golpean-a-periodista-cuando-cubria-detencion…",,,1,,['https://pbs.twimg.com/profile_images/1369683556298092544/zhvzeZCv_mini.jpg'],https://twitter.com/RoseFem1/status/1285655425761849344
Antena San Luis,@AntenaSanLuis,2020-07-21T00:00:01.000Z,"#Artículo19 teme una ""#censura masiva de contenidos de #Internet"" por las reformas a la #LeydeDerechosdeAutor en #México / Xataka http://bit.ly/30zbL61",,,2,,['https://pbs.twimg.com/media/EdZiWL7XgAUGrRl?format=jpg&name=small'],https://twitter.com/AntenaSanLuis/status/1285363865321189377
@Defensoría Edmundo Rice,@Defensoría Edmundo Rice,2020-07-20T22:33:42.000Z,"#Derecho19 
Angélica, de 15 años, en Perú nos comenta la importancia del artículo 19 de la Declaración Universal de los Derechos Humanos. 

Y para ti, ¿Por qué es importante? 
#30Derechos #Artículo19 #DerechosHumanos #DUDH #HumanRights #Equality #DER #LatinoaméricaThe media could not be played.
Reload",,,,1,[],https://twitter.com/DefensoriaEr/status/1285342145784799232
Academia de Contratación Pública de México,,2020-07-18T22:24:37.000Z,"Audiencia privada de #Lozoya viola principio de #transparencia y máxima publicidad: #Artículo19 https://animalpolitico.com/2020/07/audiencia-privada-de-lozoya-viola-principio-de-transparencia-y-maxima-publicidad-articulo-19/… vía 
@pajaropoliticoAudiencia privada de Lozoya viola principio de transparencia: Artículo 19
La organización dijo que pese a la pandemia de COVID hay herramientas para transmitir las audiencias del exdirector de Pemex.
animalpolitico.com",,,,,['https://pbs.twimg.com/card_img/1376973502272700417/M4kOnM9I?format=jpg&name=small'],https://twitter.com/contratacionpca/status/1284615083734294528
Diario de Finanzas,@D_Finanzas,2020-07-06T15:24:04.000Z,"¿Prevaleció el reparto discrecional y opaco de la #PublicidadOficial de sexenios anteriores? 
Checa qué dijeron 
@FundarMexico
 y #Articulo19 
https://eldiariodefinanzas.com/publicidad-oficial-cuanto-se-paga-y-quienes-son-los-medios-beneficiados/…",🤔 💰 📰 ✒ 🧐,,,,['https://pbs.twimg.com/media/EcQK-RBUEAMsi2B?format=jpg&name=small'],https://twitter.com/D_Finanzas/status/1280160595644301313
Alejandro Felix,@alexsysradio,2020-07-03T18:46:26.000Z,"Condenamos la aprobación de reformas que establecen mecanismos de censura en Internet y criminalizan la elusión de candados digitales.
#NoalaCensura #Articulo19Condenamos la aprobación de reformas que establecen mecanismos de censura en Internet y criminali...
Las reformas aprobadas son violatorias de la Constitución y atentan contra los derechos humanos de millones de personas en México Plataformas en línea deberán remover contenidos por supuestas infra…
articulo19.org",,,5,4,['https://pbs.twimg.com/card_img/1375749578759233539/N-2XiQ9-?format=jpg&name=small'],https://twitter.com/alexsysradio/status/1279124359299227648
News Report MX,@NewsReportMx,2020-07-02T22:02:00.000Z,"De acuerdo con el análisis de #Articulo19 y @FundarMéxico, la dependencia que más gastó en publicidad oficial fue 
@SEGOB_mxAMLO mantiene prácticas discrecionales y opacas en gasto de publicidad oficial: Artículo 19 - News...
De acuerdo con el análisis de Artículo 19 y Fundar México, los medios que más dinero recibieron de parte del gobierno federal fueron Televisa, TV Azteca y La Jornada
newsreportmx.com",,,,,[],https://twitter.com/NewsReportMx/status/1278811184767078400
